fb_date,fb_month,fb_year,fb_isoweek,fb_isodow,fb_isoyear,fb_network,fb_channel_group,fb_sub_channel,fb_advertiser,fb_cost,fb_impressions,fb_clicks,fb_video_views,fb_post_comments,fb_post_likes,fb_post_reactions
2018-02-24,2,2018,8,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,21128.02,842115,6659,0.0,39.0,74.0,425.0
2017-06-11,6,2017,23,6,2017,Facebook,Remarketing,,Tempur-Pedic,5018.38,125470,1395,0.0,3.0,15.0,73.0
2017-12-27,12,2017,52,2,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,24062.610000000004,1249292,9040,0.0,55.0,208.0,968.0
2017-01-20,1,2017,3,4,2017,Instagram,Remarketing,,Tempur-Pedic,47.22,3004,11,0.0,0.0,0.0,13.0
2017-04-09,4,2017,14,6,2017,Facebook,Acquisition,,Tempur-Pedic,10231.97,627418,3551,0.0,17.0,84.0,150.0
2017-04-15,4,2017,15,5,2017,Facebook,Acquisition,,Tempur-Pedic,8570.39,491389,5051,0.0,25.0,70.0,154.0
2018-05-04,5,2018,18,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,255.72,9945,55,0.0,0.0,2.0,4.0
2018-04-07,4,2018,14,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7837.64,347882,2496,1862.0,6.0,33.0,134.0
2017-06-03,6,2017,22,5,2017,Facebook,Remarketing,,Tempur-Pedic,17256.19,469701,3733,0.0,21.0,50.0,199.0
2017-05-22,5,2017,20,7,2017,Facebook,Remarketing,,Tempur-Pedic,7666.610000000001,204046,2166,0.0,15.0,33.0,136.0
2017-08-05,8,2017,31,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2551.48,31213,579,0.0,4.0,4.0,31.0
2018-02-15,2,2018,7,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,29984.870000000003,1872894,13198,147.0,90.0,229.0,1107.0
2018-02-10,2,2018,6,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,18667.28,660129,8161,4830.0,31.0,64.0,391.0
2017-05-09,5,2017,19,1,2017,Instagram,Acquisition,,Tempur-Pedic,7772.01,544504,1901,1078.0,18.0,12.0,1245.0
2018-06-20,6,2018,25,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,3179.03,204685,2726,0.0,10.0,15.0,269.0
2017-04-29,4,2017,17,5,2017,Facebook,Acquisition,,Tempur-Pedic,17987.760000000006,901988,7359,0.0,53.0,124.0,271.0
2017-05-07,5,2017,18,6,2017,Facebook,Acquisition,,Tempur-Pedic,63606.02999999999,3606024,25747,0.0,115.0,408.0,722.0
2017-08-26,8,2017,34,5,2017,Facebook,Acquisition,,Tempur-Pedic,51026.40000000001,2314893,11218,0.0,55.0,178.0,586.0
2017-03-03,3,2017,9,4,2017,Instagram,Remarketing,,Tempur-Pedic,94.78,3657,11,0.0,0.0,0.0,10.0
2018-05-20,5,2018,20,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,17183.609999999997,677246,5693,4396.0,19.0,59.0,305.0
2017-05-08,5,2017,18,7,2017,Facebook,Remarketing,,Tempur-Pedic,7504.089999999999,341507,3015,122.0,22.0,38.0,162.0
2017-04-23,4,2017,16,6,2017,Facebook,Acquisition,,Tempur-Pedic,15775.52,914365,4930,0.0,33.0,91.0,187.0
2017-08-13,8,2017,32,6,2017,Instagram,Acquisition,,Tempur-Pedic,3896.0099999999998,201388,1372,0.0,8.0,15.0,196.0
2017-10-30,10,2017,43,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4203.219999999999,121225,1676,50.0,3.0,27.0,65.0
2018-02-07,2,2018,6,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,18413.59,1425034,9309,1214.0,77.0,186.0,681.0
2018-03-30,3,2018,13,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,2454.94,120476,1956,1453.0,9.0,17.0,111.0
2018-05-29,5,2018,22,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,18432.340000000007,1746240,7613,0.0,22.0,48.0,408.0
2018-02-18,2,2018,7,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,45169.4,1630567,16198,3285.0,104.0,162.0,990.0
2017-11-05,11,2017,44,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,13630.239999999996,449743,4277,152.0,14.0,78.0,276.0
2017-05-13,5,2017,19,5,2017,Facebook,Acquisition,,Tempur-Pedic,83314.24000000002,2622906,19141,0.0,165.0,236.0,688.0
2018-03-04,3,2018,9,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,32238.600000000002,1222104,8380,0.0,41.0,117.0,568.0
2017-09-09,9,2017,36,5,2017,Facebook,Acquisition,,Tempur-Pedic,45186.320000000014,2469622,9029,0.0,53.0,152.0,498.0
2018-01-04,1,2018,1,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,17275.179999999997,1697092,9471,2251.0,59.0,127.0,1371.0
2017-07-22,7,2017,29,5,2017,Instagram,Acquisition,,Tempur-Pedic,3054.72,117711,1159,29.0,5.0,19.0,65.0
2018-06-01,5,2018,22,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,291.36,14223,89,0.0,0.0,0.0,4.0
2017-02-17,2,2017,7,4,2017,Instagram,Remarketing,,Tempur-Pedic,69.84,3574,11,0.0,2.0,0.0,13.0
2018-01-24,1,2018,4,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,18260.34,1119698,8459,1223.0,70.0,144.0,654.0
2018-03-16,3,2018,11,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8774.14,365391,5730,92.0,20.0,25.0,266.0
2018-01-13,1,2018,2,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,242.3,5593,75,,2.0,2.0,8.0
2017-04-30,4,2017,17,6,2017,Facebook,Remarketing,,Tempur-Pedic,7095.790000000001,320705,4097,0.0,24.0,38.0,154.0
2017-07-06,7,2017,27,3,2017,Instagram,Remarketing,,Tempur-Pedic,557.6500000000001,12536,135,0.0,0.0,0.0,39.0
2017-09-22,9,2017,38,4,2017,Facebook,Remarketing,,Tempur-Pedic,6114.289999999999,244379,3285,0.0,13.0,19.0,209.0
2017-12-17,12,2017,50,6,2017,Facebook,Acquisition,,Tempur-Pedic,1378.24,70076,443,0.0,1.0,21.0,51.0
2018-01-18,1,2018,3,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,18314.73,1388502,11303,1227.0,56.0,153.0,515.0
2017-10-22,10,2017,42,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,7327.8099999999995,136700,1882,0.0,11.0,28.0,94.0
2018-03-10,3,2018,10,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7703.61,331631,3393,0.0,11.0,51.0,178.0
2017-01-07,1,2017,1,5,2017,Facebook,Acquisition,,Tempur-Pedic,5821.94,401477,3721,10461.0,22.0,45.0,254.0
2017-05-25,5,2017,21,3,2017,Instagram,Remarketing,,Tempur-Pedic,3095.9100000000003,63506,520,0.0,2.0,0.0,196.0
2017-03-04,3,2017,9,5,2017,Instagram,Remarketing,,Tempur-Pedic,64.52,4319,8,0.0,1.0,0.0,11.0
2017-07-02,7,2017,26,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2348.24,48339,782,687.0,11.0,1.0,52.0
2017-06-04,6,2017,22,6,2017,Facebook,Acquisition,,Tempur-Pedic,19808.739999999998,938888,6735,0.0,48.0,126.0,312.0
2018-04-08,4,2018,14,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8484.069999999998,372954,2726,1852.0,12.0,43.0,146.0
2017-06-18,6,2017,24,6,2017,Facebook,Remarketing,,Tempur-Pedic,1969.52,43789,631,0.0,3.0,7.0,23.0
2017-06-26,6,2017,25,7,2017,Facebook,Remarketing,,Tempur-Pedic,1882.1999999999996,61593,876,0.0,8.0,9.0,66.0
2017-09-10,9,2017,36,6,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,506.86,55822,4900,0.0,12.0,24.0,574.0
2018-03-31,3,2018,13,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,2438.0000000000005,129262,2265,1489.0,9.0,17.0,111.0
2017-12-03,12,2017,48,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,8682.600000000002,366925,2765,389.0,12.0,41.0,250.0
2018-05-01,4,2018,18,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,8570.850000000002,829464,4846,9997.0,13.0,39.0,295.0
2017-04-30,4,2017,17,6,2017,Facebook,Acquisition,,Tempur-Pedic,18770.949999999997,1005081,7704,0.0,54.0,138.0,262.0
2017-09-30,9,2017,39,5,2017,Facebook,Remarketing,,Tempur-Pedic,2073.25,101875,892,0.0,4.0,5.0,110.0
2018-01-27,1,2018,4,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1258.71,43122,393,0.0,8.0,9.0,55.0
2017-07-23,7,2017,29,6,2017,Instagram,Acquisition,,Tempur-Pedic,3024.67,137684,1224,7.0,16.0,23.0,81.0
2017-01-23,1,2017,3,7,2017,Facebook,Remarketing,,Tempur-Pedic,1478.2700000000002,31359,509,0.0,1.0,5.0,26.0
2018-03-21,3,2018,12,2,2018,Facebook,Branded Search,,Tempur-Pedic,1990.8200000000002,140718,1181,4647.0,13.0,15.0,389.0
2018-02-23,2,2018,8,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,583.76,25999,153,0.0,2.0,0.0,14.0
2017-11-13,11,2017,45,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,30337.939999999984,968302,6619,0.0,36.0,105.0,488.0
2018-06-05,6,2018,23,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,872.72,62867,692,0.0,2.0,3.0,74.0
2017-09-15,9,2017,37,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,67.12,8098,46,,,,1.0
2017-05-06,5,2017,18,5,2017,Instagram,Remarketing,,Tempur-Pedic,1586.27,61243,241,0.0,5.0,0.0,184.0
2018-06-02,6,2018,22,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,310.53999999999996,13777,98,0.0,3.0,0.0,7.0
2017-01-29,1,2017,4,6,2017,Facebook,Acquisition,,Tempur-Pedic,6286.61,362910,3702,8831.0,24.0,47.0,214.0
2018-01-03,1,2018,1,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,17322.63,1429775,7744,1307.0,76.0,105.0,1401.0
2017-09-11,9,2017,36,7,2017,Facebook,Remarketing,,Tempur-Pedic,9735.80999999999,546723,2917,0.0,18.0,45.0,204.0
2017-08-27,8,2017,34,6,2017,Instagram,Acquisition,,Tempur-Pedic,1282.3700000000001,100861,447,0.0,1.0,0.0,204.0
2017-11-25,11,2017,47,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,33183.490000000005,788069,7792,1134.0,22.0,74.0,460.0
2017-07-30,7,2017,30,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2057.1499999999996,51381,458,356.0,,5.0,36.0
2018-05-09,5,2018,19,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,19160.049999999996,2083661,8011,6313.0,17.0,82.0,306.0
2017-05-08,5,2017,18,7,2017,Facebook,Acquisition,,Tempur-Pedic,2096.16,118586,432,180.0,1.0,8.0,22.0
2018-02-04,2,2018,5,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1923.27,87591,466,0.0,3.0,5.0,34.0
2018-03-19,3,2018,11,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,27805.96,1077605,8974,925.0,49.0,76.0,505.0
2018-03-04,3,2018,9,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,350.64,17036,113,0.0,0.0,2.0,11.0
2018-02-24,2,2018,8,5,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,594.52,25494,209,0.0,0.0,1.0,5.0
2018-04-03,4,2018,14,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,8630.070000000002,1072750,4918,6279.0,19.0,41.0,269.0
2017-04-24,4,2017,16,7,2017,Instagram,Acquisition,,Tempur-Pedic,3037.75,198973,553,0.0,12.0,0.0,587.0
2017-03-11,3,2017,10,5,2017,Instagram,Remarketing,,Tempur-Pedic,219.21,8270,31,0.0,3.0,0.0,24.0
2017-02-01,1,2017,5,2,2017,Facebook,Remarketing,,Tempur-Pedic,2728.5199999999995,96646,1364,451.0,12.0,3.0,61.0
2017-05-29,5,2017,21,7,2017,Facebook,Remarketing,,Tempur-Pedic,22241.030000000017,505590,5152,0.0,21.0,74.0,178.0
2017-08-18,8,2017,33,4,2017,Facebook,Acquisition,,Tempur-Pedic,10287.029999999995,394558,1888,0.0,12.0,24.0,129.0
2017-05-15,5,2017,19,7,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,663.82,9424,80,,,,43.0
2017-06-06,6,2017,23,1,2017,Facebook,Remarketing,,Tempur-Pedic,4388.75,120998,1363,0.0,3.0,12.0,84.0
2017-08-20,8,2017,33,6,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2227.06,33036,448,0.0,3.0,1.0,37.0
2017-11-06,11,2017,44,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,13027.46,496020,3897,119.0,17.0,73.0,294.0
2017-07-11,7,2017,28,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3436.129999999999,48234,694,51.0,3.0,3.0,50.0
2017-02-20,2,2017,7,7,2017,Facebook,Remarketing,,Tempur-Pedic,2522.87,61766,1001,0.0,6.0,2.0,40.0
2018-05-05,5,2018,18,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9753.680000000002,331674,2264,1411.0,7.0,24.0,101.0
2017-12-26,12,2017,52,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,27040.52,1513494,10756,0.0,56.0,250.0,1115.0
2017-07-21,7,2017,29,4,2017,Facebook,Acquisition,,Tempur-Pedic,11787.480000000001,424122,2429,787.0,14.0,38.0,122.0
2017-11-14,11,2017,46,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,12432.240000000007,485349,3573,581.0,11.0,52.0,286.0
2017-01-31,1,2017,5,1,2017,Facebook,Remarketing,,Tempur-Pedic,2501.2799999999997,92358,1211,368.0,6.0,12.0,63.0
2017-06-05,6,2017,22,7,2017,Facebook,Acquisition,,Tempur-Pedic,9193.909999999998,389509,3035,0.0,20.0,48.0,211.0
2017-07-31,7,2017,30,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1946.2099999999998,51417,397,455.0,1.0,6.0,38.0
2017-08-28,8,2017,34,7,2017,Instagram,Acquisition,,Tempur-Pedic,1232.3600000000001,91879,441,0.0,5.0,0.0,216.0
2017-04-17,4,2017,15,7,2017,Instagram,Acquisition,,Tempur-Pedic,3019.17,271959,722,0.0,5.0,0.0,888.0
2018-01-29,1,2018,4,7,2018,Facebook,Branded Search,,Tempur-Pedic,431.91,30287,2319,0.0,22.0,14.0,1816.0
2017-05-06,5,2017,18,5,2017,Facebook,Acquisition,,Tempur-Pedic,74552.77,3465472,24738,0.0,103.0,402.0,749.0
2017-05-10,5,2017,19,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1859.34,36588,682,,3.0,1.0,26.0
2017-04-28,4,2017,17,4,2017,Facebook,Acquisition,,Tempur-Pedic,21598.43,1019995,7766,0.0,84.0,133.0,285.0
2017-11-15,11,2017,46,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,11994.580000000007,455118,3249,424.0,20.0,46.0,219.0
2018-05-13,5,2018,19,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,87818.06999999999,7179559,44278,40932.0,214.0,376.0,1941.0
2017-08-26,8,2017,34,5,2017,Instagram,Acquisition,,Tempur-Pedic,1496.26,109945,521,0.0,6.0,0.0,233.0
2017-03-16,3,2017,11,3,2017,Instagram,Remarketing,,Tempur-Pedic,129.82,6328,22,0.0,2.0,0.0,17.0
2017-11-07,11,2017,45,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,12520.250000000002,456718,3733,154.0,17.0,72.0,262.0
2018-06-04,6,2018,22,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,4740.840000000002,364010,2500,0.0,12.0,27.0,286.0
2017-11-21,11,2017,47,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,13193.130000000001,448765,3996,650.0,17.0,46.0,195.0
2017-01-16,1,2017,2,7,2017,Facebook,Remarketing,,Tempur-Pedic,1875.8,38329,595,0.0,5.0,2.0,27.0
2017-01-22,1,2017,3,6,2017,Facebook,Remarketing,,Tempur-Pedic,1509.48,29401,502,0.0,2.0,0.0,25.0
2018-05-07,5,2018,18,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,16972.64,1674670,7301,5780.0,20.0,86.0,383.0
2018-04-29,4,2018,17,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,13605.419999999998,1393118,7068,12860.0,19.0,56.0,340.0
2017-04-22,4,2017,16,5,2017,Facebook,Acquisition,,Tempur-Pedic,14918.14,799594,4514,0.0,62.0,71.0,181.0
2018-06-04,6,2018,22,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9111.49,377375,3567,1695.0,9.0,19.0,260.0
2017-12-05,12,2017,49,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,11649.299999999997,470547,4825,1905.0,16.0,41.0,345.0
2018-04-23,4,2018,16,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9403.570000000003,337496,2152,2082.0,5.0,48.0,163.0
2018-04-15,4,2018,15,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8799.310000000001,326719,3462,1402.0,13.0,32.0,167.0
2017-07-21,7,2017,29,4,2017,Instagram,Acquisition,,Tempur-Pedic,3134.8799999999997,116013,1243,17.0,10.0,15.0,82.0
2017-11-29,11,2017,48,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,10444.529999999999,441914,3038,406.0,22.0,53.0,318.0
2017-12-11,12,2017,49,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,26698.95999999999,1595146,9227,2232.0,57.0,165.0,879.0
2017-02-05,2,2017,5,6,2017,Facebook,Remarketing,,Tempur-Pedic,2678.0499999999997,97872,1190,611.0,4.0,6.0,71.0
2017-12-11,12,2017,49,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,13815.479999999994,496458,4872,253.0,27.0,50.0,255.0
2017-12-19,12,2017,51,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4620.74,191779,1683,283.0,16.0,25.0,158.0
2018-04-15,4,2018,15,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,15447.410000000002,1344509,9443,8027.0,40.0,72.0,455.0
2018-02-20,2,2018,8,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,836.5699999999999,37036,212,0.0,2.0,3.0,17.0
2018-04-23,4,2018,16,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,14217.430000000002,1238804,6420,7655.0,27.0,60.0,447.0
2017-08-02,8,2017,31,2,2017,Instagram,Remarketing,,Tempur-Pedic,818.63,18802,204,0.0,0.0,0.0,72.0
2018-03-06,3,2018,10,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,394.49999999999994,21919,138,0.0,0.0,2.0,16.0
2018-05-27,5,2018,21,6,2018,Facebook,Branded Search,,Tempur-Pedic,229.41,10487,88,0.0,0.0,4.0,3.0
2017-02-16,2,2017,7,3,2017,Instagram,Remarketing,,Tempur-Pedic,65.82,2732,12,0.0,0.0,0.0,10.0
2018-04-09,4,2018,14,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,10502.89,1198150,6020,6127.0,31.0,26.0,405.0
2017-08-27,8,2017,34,6,2017,Facebook,Remarketing,,Tempur-Pedic,13864.179999999993,427682,4782,0.0,31.0,54.0,354.0
2017-05-12,5,2017,19,4,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,235.7,6647,44,,1.0,,29.0
2017-08-20,8,2017,33,6,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,239.8,16733,1368,0.0,13.0,14.0,959.0
2017-06-10,6,2017,23,5,2017,Facebook,Remarketing,,Tempur-Pedic,5660.24,120087,1485,0.0,9.0,12.0,61.0
2017-09-10,9,2017,36,6,2017,Facebook,Remarketing,,Tempur-Pedic,11794.020000000002,620428,3605,0.0,21.0,62.0,276.0
2017-01-01,12,2016,52,6,2016,Facebook,Acquisition,,Tempur-Pedic,1956.8700000000008,156745,2278,720.0,5.0,18.0,151.0
2018-03-12,3,2018,10,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,304.28,16103,131,0.0,0.0,0.0,10.0
2018-01-02,1,2018,1,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8863.560000000001,471198,4552,346.0,14.0,47.0,292.0
2017-05-20,5,2017,20,5,2017,Facebook,Acquisition,,Tempur-Pedic,24859.440000000002,963149,9684,0.0,74.0,362.0,599.0
2017-12-13,12,2017,50,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,8736.38,328288,2459,415.0,14.0,42.0,225.0
2017-03-02,3,2017,9,3,2017,Instagram,Remarketing,,Tempur-Pedic,101.03999999999999,4309,14,0.0,0.0,0.0,11.0
2017-12-25,12,2017,51,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3734.3600000000006,178643,1299,96.0,5.0,15.0,112.0
2017-08-12,8,2017,32,5,2017,Instagram,Acquisition,,Tempur-Pedic,4901.709999999999,226669,1786,0.0,17.0,25.0,186.0
2018-05-21,5,2018,20,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,15514.220000000008,710818,5082,2414.0,24.0,42.0,335.0
2018-03-20,3,2018,12,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,292.78000000000003,14683,142,0.0,1.0,2.0,10.0
2017-06-21,6,2017,25,2,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,637.79,30598,323,,4.0,1.0,8.0
2017-01-08,1,2017,1,6,2017,Facebook,Remarketing,,Tempur-Pedic,1891.0899999999997,36978,620,0.0,3.0,2.0,28.0
2017-06-02,6,2017,22,4,2017,Facebook,Remarketing,,Tempur-Pedic,18397.290000000005,476093,3776,0.0,24.0,65.0,191.0
2017-05-21,5,2017,20,6,2017,Facebook,Remarketing,,Tempur-Pedic,7038.08,184921,1896,0.0,14.0,39.0,98.0
2017-05-27,5,2017,21,5,2017,Facebook,Remarketing,,Tempur-Pedic,19608.360000000015,450516,4737,0.0,27.0,52.0,222.0
2017-09-12,9,2017,37,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,0.18,34,0,,,,
2017-09-04,9,2017,35,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,2642.38,282411,2975,0.0,36.0,34.0,159.0
2017-07-05,7,2017,27,2,2017,Instagram,Remarketing,,Tempur-Pedic,529.36,13709,152,0.0,1.0,0.0,48.0
2017-01-15,1,2017,2,6,2017,Facebook,Acquisition,,Tempur-Pedic,6987.970000000001,396663,3661,8647.0,24.0,56.0,210.0
2017-04-07,4,2017,14,4,2017,Facebook,Acquisition,,Tempur-Pedic,5496.74,364907,1760,0.0,1.0,35.0,74.0
2017-09-24,9,2017,38,6,2017,Facebook,Remarketing,,Tempur-Pedic,7717.340000000001,342506,3965,0.0,27.0,36.0,194.0
2018-03-26,3,2018,12,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,285.91,13107,63,0.0,0.0,2.0,2.0
2017-05-07,5,2017,18,6,2017,Instagram,Acquisition,,Tempur-Pedic,16292.699999999999,1095798,4048,0.0,16.0,61.0,1218.0
2018-03-06,3,2018,10,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7482.280000000003,390259,3033,0.0,15.0,47.0,233.0
2018-02-26,2,2018,8,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,18761.579999999998,843434,5256,0.0,34.0,85.0,318.0
2017-06-03,6,2017,22,5,2017,Instagram,Acquisition,,Tempur-Pedic,46111.2,2043568,11110,0.0,93.0,225.0,1376.0
2017-05-18,5,2017,20,3,2017,Facebook,Remarketing,,Tempur-Pedic,6894.079999999999,225847,2013,149.0,17.0,43.0,70.0
2017-05-07,5,2017,18,6,2017,Facebook,Remarketing,,Tempur-Pedic,7588.330000000002,358786,3054,0.0,22.0,41.0,114.0
2017-12-15,12,2017,50,4,2017,Facebook,Remarketing,,Tempur-Pedic,5.5,43,1,0.0,0.0,0.0,0.0
2017-03-01,2,2017,9,2,2017,Instagram,Remarketing,,Tempur-Pedic,81.41999999999999,5247,11,0.0,3.0,0.0,11.0
2017-08-15,8,2017,33,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2152.5299999999997,32649,424,0.0,0.0,2.0,28.0
2017-08-03,8,2017,31,3,2017,Facebook,Acquisition,,Tempur-Pedic,14613.919999999998,584845,2959,83.0,8.0,38.0,280.0
2017-01-01,12,2016,52,6,2016,Facebook,Remarketing,,Tempur-Pedic,1889.4899999999998,43098,705,0.0,3.0,2.0,33.0
2017-09-02,9,2017,35,5,2017,Facebook,Remarketing,,Tempur-Pedic,26684.630000000005,1097938,10106,0.0,65.0,135.0,692.0
2017-08-01,7,2017,31,1,2017,Instagram,Remarketing,,Tempur-Pedic,536.21,15286,146,0.0,0.0,0.0,46.0
2018-05-20,5,2018,20,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,249.62000000000003,10279,70,0.0,0.0,0.0,10.0
2018-02-13,2,2018,7,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,19193.080000000005,2374264,3416,706.0,31.0,42.0,402.0
2018-07-08,7,2018,27,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,30072.839999999993,2706579,12616,15862.0,75.0,132.0,1377.0
2017-05-26,5,2017,21,4,2017,Facebook,Remarketing,,Tempur-Pedic,17651.76999999999,430581,4207,0.0,39.0,48.0,196.0
2017-04-29,4,2017,17,5,2017,Facebook,Remarketing,,Tempur-Pedic,7090.44,290486,3621,0.0,13.0,35.0,168.0
2017-12-07,12,2017,49,3,2017,Facebook,Remarketing,,Tempur-Pedic,172.64999999999998,3827,27,27.0,0.0,0.0,4.0
2017-08-15,8,2017,33,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,3381.8600000000006,149794,1052,0.0,4.0,13.0,73.0
2017-09-21,9,2017,38,3,2017,Facebook,Remarketing,,Tempur-Pedic,5264.539999999999,240931,2082,0.0,21.0,36.0,281.0
2017-08-28,8,2017,34,7,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,388.85,30422,1462,0.0,8.0,28.0,730.0
2017-12-07,12,2017,49,3,2017,Facebook,Acquisition,,Tempur-Pedic,2614.63,176652,1114,0.0,5.0,16.0,93.0
2017-12-15,12,2017,50,4,2017,Facebook,Acquisition,,Tempur-Pedic,1781.2399999999998,87712,518,0.0,4.0,18.0,52.0
2017-11-20,11,2017,46,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,13981.45,518612,4377,560.0,28.0,54.0,250.0
2017-02-02,2,2017,5,3,2017,Instagram,Remarketing,,Tempur-Pedic,72.83000000000001,5617,16,0.0,0.0,0.0,21.0
2017-05-27,5,2017,21,5,2017,Instagram,Acquisition,,Tempur-Pedic,69192.54999999997,3378438,16661,0.0,124.0,272.0,2559.0
2017-08-17,8,2017,33,3,2017,Instagram,Acquisition,,Tempur-Pedic,5098.520000000003,256006,1099,0.0,9.0,11.0,528.0
2018-02-12,2,2018,6,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,915.9200000000001,45374,358,0.0,0.0,6.0,38.0
